"",gene_symbol,GSM4781322,GSM4781323,GSM4781324,GSM4781325,GSM4781326,GSM4781327,GSM4781328,GSM4781329
ENSG00000242137,RPL11P5,0,0,0,0,0,0,0,0
ENSG00000242147,LINC02677,2,4,4,0,0,1,1,0
ENSG00000242153,TTTY9A,1,0,0,0,0,0,0,0
ENSG00000242158,RN7SL361P,0,0,0,0,0,0,0,0
ENSG00000242159,ABCF2P1,1,0,0,0,0,0,1,0
ENSG00000242165,RN7SL222P,0,0,0,0,0,0,0,0
ENSG00000242169,RPL7AP27,0,0,1,0,0,3,0,0
ENSG00000242170,RN7SL329P,6,8,3,15,1,11,11,4
ENSG00000242173,ARHGDIG,42,34,41,45,45,68,46,47
ENSG00000242175,RN7SL127P,17,42,7,10,15,18,22,12
ENSG00000242182,RN7SL745P,12,12,19,9,6,9,13,11
ENSG00000242193,CRYZL2P,282,351,361,100,297,301,334,125
ENSG00000242197,RPL37P14,0,0,0,0,0,0,0,0
ENSG00000242199,RPS26P22,0,0,0,0,0,0,0,0
ENSG00000242201,RN7SL215P,1,0,0,0,0,2,0,0
ENSG00000242208,RPL5P29,0,0,0,0,0,0,1,0
ENSG00000242214,MTND3P6,0,0,0,0,0,0,0,0
ENSG00000242216,RN7SL97P,0,0,0,0,0,0,0,0
ENSG00000242220,TCP10L,8,17,17,6,12,6,7,9
ENSG00000242221,PSG2,3,0,0,2,3,2,0,0
ENSG00000242227,HLA-L,7,0,0,11,57,0,0,0
ENSG00000242229,RPS3AP14,4,2,0,1,1,2,2,0
ENSG00000242236,RN7SL594P,0,0,0,0,0,0,0,0
ENSG00000242241,RN7SL306P,0,0,0,0,0,1,0,0
ENSG00000242247,ARFGAP3,3144,3471,3104,2935,2909,2321,2163,3315
ENSG00000242248,RPL7AP57,0,0,0,0,0,0,0,0
ENSG00000242251,RN7SL20P,5,14,4,9,10,6,12,5
ENSG00000242252,BGLAP,49,59,13,88,25,44,78,53
ENSG00000242256,RN7SL57P,12,28,30,31,25,28,23,4
ENSG00000242258,LINC00996,11,19,13,11,13,13,12,0
ENSG00000242259,C22orf39,1395,1152,1867,1056,1606,1209,969,1109
ENSG00000242261,LOC100418961,0,0,0,0,0,0,0,0
ENSG00000242265,PEG10,582,615,866,353,962,639,581,479
ENSG00000242266,RN7SL456P,0,0,0,0,0,0,0,0
ENSG00000242268,LINC02082,0,0,0,2,0,0,0,0
ENSG00000242276,RPL5P3,0,0,2,0,0,0,1,0
ENSG00000242278,RPS3AP48,0,0,0,0,0,0,2,0
ENSG00000242279,RPL7AP54,0,0,0,0,0,0,0,0
ENSG00000242280,SLC16A1P1,0,0,0,0,0,1,0,0
ENSG00000242281,RN7SL159P,0,0,0,0,0,0,0,0
ENSG00000242288,BMS1P4-AGAP5,121,112,74,163,58,56,72,111
ENSG00000242290,ZBTB20-AS5,0,3,1,1,0,0,2,0
ENSG00000242291,RPL36AP51,0,0,0,0,0,0,0,0
ENSG00000242294,STAG3L5P,1337,1146,556,1013,956,1369,1375,972
ENSG00000242295,RPL31P55,0,0,0,0,0,0,0,0
ENSG00000242299,RPS18P5,0,1,2,0,1,1,0,0
ENSG00000242315,RN7SL685P,0,0,0,0,5,0,0,0
ENSG00000242318,RPL21P48,9,18,17,9,17,8,23,0
ENSG00000242320,RPL21P126,0,0,0,0,0,0,0,0
ENSG00000242321,RPL23AP40,0,0,0,0,0,0,0,0
ENSG00000242325,RPS12P31,0,0,0,0,0,0,0,1
ENSG00000242327,RPS13P8,0,0,0,4,0,0,1,0
ENSG00000242329,RPL37AP9,0,0,0,0,0,0,0,0
ENSG00000242330,RN7SL683P,12,6,0,27,14,9,14,7
ENSG00000242335,CFB,77,72,135,76,62,35,21,91
ENSG00000242339,LINC02025,3,7,0,1,3,1,8,12
ENSG00000242341,RN7SL646P,0,0,0,0,0,0,0,0
ENSG00000242348,RN7SL561P,0,0,0,0,0,0,0,0
ENSG00000242360,RN7SL272P,0,0,0,0,0,0,0,0
ENSG00000242361,HLA-DMA,0,0,0,0,0,0,0,0
ENSG00000242364,LOC111501764,0,0,0,0,0,0,0,0
ENSG00000242366,UGT1A8,0,0,0,0,0,0,0,0
ENSG00000242370,KCNAB1-AS1,0,0,0,0,0,1,0,0
ENSG00000242372,EIF6,3702,3013,3846,4648,2904,2366,2122,4807
ENSG00000242381,RN7SL741P,0,0,0,0,0,0,0,0
ENSG00000242385,LINC00901,0,0,0,0,0,0,0,0
ENSG00000242386,HLA-DMB,0,0,0,0,0,0,0,0
ENSG00000242389,RBMY1E,0,0,0,0,0,0,0,0
ENSG00000242398,RN7SL800P,28,32,11,18,15,34,40,12
ENSG00000242399,RPS20P23,0,0,0,0,0,0,0,0
ENSG00000242412,DBIL5P2,64,15,16,0,201,12,16,8
ENSG00000242417,RPL18P1,0,0,0,0,0,0,0,0
ENSG00000242419,PCDHGC4,280,297,290,240,248,245,343,97
ENSG00000242423,RPL12P36,1,0,0,0,0,0,1,0
ENSG00000242428,CFAP20DC-AS1,0,0,0,0,0,0,0,0
ENSG00000242431,RPL21P52,0,0,0,0,0,0,0,0
ENSG00000242435,UPK3BP1,8,4,2,1,8,9,9,0
ENSG00000242436,RN7SL789P,8,2,1,5,0,2,3,0
ENSG00000242439,RPS17P3,0,0,1,1,0,0,0,0
ENSG00000242441,GTF2A1L,0,0,0,0,0,0,0,0
ENSG00000242444,RPL18P9,0,0,0,0,0,0,0,0
ENSG00000242445,RPL7AP11,0,0,1,0,2,0,1,0
ENSG00000242456,MTCO3P38,0,0,0,0,0,0,0,0
ENSG00000242457,RBBP4P2,0,0,0,0,0,2,0,0
ENSG00000242461,RPS15AP32,0,0,2,0,0,1,0,0
ENSG00000242472,IGHJ5,0,0,0,0,0,0,0,0
ENSG00000242473,KIR2DP1,0,0,0,0,0,0,0,0
ENSG00000242477,RPL10AP9,0,0,0,0,1,0,0,0
ENSG00000242479,LOC731755,10,0,0,0,3,2,5,0
ENSG00000242482,RN7SL392P,0,0,0,0,0,0,0,0
ENSG00000242483,RN7SL293P,0,0,0,0,0,0,0,0
ENSG00000242485,MRPL20,1261,1089,1292,1188,1018,953,747,1269
ENSG00000242493,RN7SL37P,33,29,14,19,20,26,38,15
ENSG00000242498,ARPIN,3029,2523,2447,1988,2275,2301,2321,1936
ENSG00000242509,RN7SL156P,0,0,0,0,0,0,0,0
ENSG00000242510,NDUFB4P1,0,0,0,1,0,2,0,0
ENSG00000242512,LINC01206,1,16,12,14,20,26,7,20
ENSG00000242515,UGT1A10,0,0,0,0,0,0,0,0
ENSG00000242516,LINC00960,331,201,362,348,271,241,182,288
ENSG00000242522,KLHL6-AS1,93,117,39,85,61,58,107,12
ENSG00000242525,OR7E100P,18,10,19,22,18,14,23,14
ENSG00000242534,IGKV2D-28,0,0,0,0,0,2,0,0
ENSG00000242547,RN7SL169P,0,0,0,0,0,0,0,0
ENSG00000242550,SERPINB10,1,2,3,1,11,1,7,2
ENSG00000242551,POU5F1P6,9,3,0,2,7,5,7,0
ENSG00000242559,RN7SL144P,5,2,10,11,8,2,7,10
ENSG00000242560,RN7SL797P,0,0,0,0,0,0,0,0
ENSG00000242562,DCAF13P1,0,4,3,5,0,6,4,6
ENSG00000242565,RN7SL372P,0,0,0,0,0,0,0,0
ENSG00000242571,RPL21P11,0,0,0,1,0,3,2,0
ENSG00000242574,HLA-DMB,0,0,0,0,0,3,0,0
ENSG00000242575,TUBAP13,0,0,0,0,0,0,0,0
ENSG00000242580,IGKV1D-43,0,0,0,0,0,0,0,0
ENSG00000242583,KMT5AP3,0,0,1,0,0,0,2,7
ENSG00000242595,RPL26P26,0,0,0,0,0,0,0,0
ENSG00000242599,CSAG4,0,0,0,0,0,0,0,0
ENSG00000242600,MBL1P,56,62,47,89,33,40,38,71
ENSG00000242607,RPS3AP34,16,44,5,43,28,43,56,12
ENSG00000242608,RPS23P5,0,0,0,0,0,0,0,0
ENSG00000242609,CCDC137P,2,0,2,0,0,0,0,0
ENSG00000242610,OR5BH1P,0,0,0,0,0,0,0,0
ENSG00000242612,DECR2,551,374,533,745,466,385,371,475
ENSG00000242614,RN7SL164P,0,0,0,0,0,0,0,0
ENSG00000242616,GNG10,2472,2691,3037,1152,2556,1880,1466,1149
ENSG00000242635,RPS14P7,0,0,0,0,0,1,0,0
ENSG00000242636,RPL21P129,0,0,0,0,0,0,0,0
ENSG00000242638,RN7SL294P,0,0,0,0,0,0,0,0
ENSG00000242641,LINC00971,19,21,19,32,28,25,43,6
ENSG00000242650,RN7SL292P,0,0,0,0,0,0,0,0
ENSG00000242651,RN7SL862P,0,0,0,0,0,1,0,0
ENSG00000242653,RN7SL132P,0,0,0,0,0,0,0,0
ENSG00000242654,RPL32P14,0,0,0,0,0,0,0,0
ENSG00000242657,RN7SL581P,0,3,0,0,1,3,0,0
ENSG00000242661,RPS3AP43,0,1,0,0,0,1,0,0
ENSG00000242667,RPS10P22,0,0,0,6,0,0,0,0
ENSG00000242668,RN7SL317P,0,0,0,0,0,0,1,1
ENSG00000242670,RPL22P13,0,0,0,0,0,2,0,0
ENSG00000242671,LINC02010,2,0,0,0,0,0,1,0
ENSG00000242673,RN7SL167P,0,0,0,0,0,0,0,0
ENSG00000242686,PDE6B-AS1,3,1,0,0,0,4,11,0
ENSG00000242688,RN7SL304P,1,0,0,0,0,0,0,0
ENSG00000242689,CNTF,84,117,98,141,176,72,116,66
ENSG00000242692,RPS27AP1,0,0,0,0,0,0,0,0
ENSG00000242696,RN7SL40P,0,6,1,5,0,0,4,0
ENSG00000242697,RPL5P12,0,0,0,0,0,1,1,0
ENSG00000242699,RN7SL516P,0,0,0,0,0,0,0,0
ENSG00000242705,ICE2P2,0,0,0,0,0,0,0,0
ENSG00000242706,RPS27AP9,0,0,0,0,0,0,0,0
ENSG00000242707,RN7SL362P,26,12,13,22,20,22,20,18
ENSG00000242709,RPL30P9,0,0,0,0,0,0,0,0
ENSG00000242711,PSMB9,2,6,5,10,18,58,23,35
ENSG00000242715,CCDC169,115,124,102,70,96,64,67,17
ENSG00000242719,RN7SL806P,0,0,0,0,0,0,1,0
ENSG00000242726,RPP21,344,348,447,448,407,324,262,462
ENSG00000242728,UQCRHP4,0,0,0,0,0,0,0,0
ENSG00000242732,RTL5,8,5,10,22,2,4,7,8
ENSG00000242747,RPL21P14,0,1,1,0,0,1,0,0
ENSG00000242748,RPL23AP81,1,4,0,4,5,0,2,8
ENSG00000242752,NMTRQ-TTG12-1,0,0,0,0,0,0,0,0
ENSG00000242757,RPS18P3,0,5,0,0,0,0,0,0
ENSG00000242764,RN7SL824P,0,0,0,0,0,0,0,0
ENSG00000242766,IGKV1D-17,0,0,0,0,0,0,0,0
ENSG00000242767,ZBTB20-AS4,1,5,1,1,2,2,4,1
ENSG00000242768,RPL31P25,0,0,0,0,0,0,0,0
ENSG00000242769,RN7SL432P,1,0,0,1,0,0,0,0
ENSG00000242779,ZNF702P,544,405,306,665,339,209,312,487
ENSG00000242781,LINC02050,0,0,0,0,0,0,0,0
ENSG00000242793,RPL9P26,0,0,0,0,0,0,0,0
ENSG00000242794,RN7SL299P,0,0,0,0,0,0,0,0
ENSG00000242802,AP5Z1,2570,1100,1337,3277,1476,1449,1597,3388
ENSG00000242807,RPL26P31,0,0,0,0,0,0,0,0
ENSG00000242808,SOX2-OT,7,7,15,18,17,6,8,12
ENSG00000242810,MRPL42P6,0,0,0,0,0,0,0,0
ENSG00000242811,RN7SL229P,0,0,0,0,0,0,0,0
ENSG00000242818,RN7SL846P,8,10,3,2,9,8,9,7
ENSG00000242829,RPS26P21,72,66,44,84,94,75,103,28
ENSG00000242834,RPL7AP56,0,0,0,0,0,0,0,0
ENSG00000242836,MTCO3P35,0,0,3,0,0,0,1,0
ENSG00000242837,RPL21P13,0,0,0,0,0,0,0,0
ENSG00000242841,KRT8P35,0,0,1,0,0,4,0,0
ENSG00000242852,ZNF709,393,425,420,358,530,284,492,258
ENSG00000242853,RN7SL749P,39,15,12,12,7,19,32,14
ENSG00000242855,RN7SL496P,0,0,0,0,0,0,0,0
ENSG00000242856,VN1R105P,0,0,0,0,0,0,0,0
ENSG00000242858,RPL13AP14,2,0,0,1,2,0,1,0
ENSG00000242860,RN7SL180P,0,0,0,0,1,0,0,0
ENSG00000242863,RN7SL677P,0,0,0,0,0,0,0,0
ENSG00000242865,RN7SL244P,0,6,5,0,0,0,0,0
ENSG00000242866,STRC,21,24,6,108,20,16,23,49
ENSG00000242875,RBMY1B,0,0,0,0,2,1,0,0
ENSG00000242876,RN7SL812P,11,18,1,10,17,20,30,11
ENSG00000242882,RPL5P11,0,0,0,1,0,0,0,0
ENSG00000242887,IGHJ3,0,0,0,0,0,0,0,0
ENSG00000242888,RPS2P3,0,0,0,0,0,0,1,0
ENSG00000242889,RN7SL449P,2,6,2,3,1,3,4,2
ENSG00000242893,RN7SL413P,0,0,0,0,0,0,0,0
ENSG00000242894,RN7SL634P,0,0,0,0,0,0,0,0
ENSG00000242899,RPL7P16,0,0,1,0,0,0,0,0
ENSG00000242902,FLNC-AS1,0,0,0,0,0,0,1,0
ENSG00000242912,RN7SL384P,0,0,0,0,1,0,0,0
ENSG00000242922,RPL21P104,0,0,0,0,1,0,0,0
ENSG00000242925,PLCH1-AS2,0,0,0,0,0,0,0,0
ENSG00000242928,RN7SL868P,0,0,0,0,0,0,0,0
ENSG00000242931,RPL7P49,11,33,4,25,9,21,30,1
ENSG00000242936,RPL30P6,0,0,0,0,0,0,0,0
ENSG00000242941,RPL12P7,8,13,0,11,13,1,9,0
ENSG00000242950,ERVW-1,522,629,338,728,680,499,777,474
ENSG00000242952,RPSAP3,1,0,2,0,0,2,0,0
ENSG00000242958,RPL36AP32,0,0,0,0,0,0,0,0
ENSG00000242963,RPS20P30,0,0,0,0,0,0,0,0
ENSG00000242971,RN7SL233P,6,13,0,5,7,6,10,13
ENSG00000242973,LOC101926934,0,0,0,0,0,0,0,0
ENSG00000242976,RN7SL177P,0,0,0,0,0,1,0,0
ENSG00000242978,PPIAP83,0,0,0,0,0,0,0,0
ENSG00000242979,RPS15AP18,0,4,0,0,0,2,1,0
ENSG00000242985,RN7SL50P,0,0,0,0,0,0,0,0
ENSG00000242986,RPL21P99,20,27,24,28,16,29,53,42
ENSG00000242989,RN7SL332P,0,0,0,0,0,1,0,0
ENSG00000242991,RPL7P40,0,0,0,0,0,0,0,0
ENSG00000242993,RPL32P25,0,0,0,0,0,0,0,0
ENSG00000242995,RPL36AP1,0,0,0,0,0,0,0,0
ENSG00000242998,RN7SL379P,0,0,0,0,0,0,0,0
ENSG00000242999,RN7SL239P,13,24,16,37,23,26,40,1
ENSG00000243005,RN7SL16P,26,22,38,29,25,27,32,15
ENSG00000243009,RPP21,0,1,1,1,1,1,1,1
ENSG00000243011,RN7SL266P,0,0,0,0,0,0,0,0
ENSG00000243015,RN7SL737P,0,0,0,0,0,0,0,0
ENSG00000243020,RPL7P39,0,0,0,0,0,0,0,0
ENSG00000243029,RN7SL635P,0,0,0,0,0,0,0,0
ENSG00000243033,GAPDHP47,0,0,0,0,0,0,0,0
ENSG00000243035,RN7SL810P,0,0,0,0,0,0,0,0
ENSG00000243040,RBMY2FP,0,0,0,0,0,3,0,0
ENSG00000243049,RN7SL33P,0,0,0,0,0,0,0,0
ENSG00000243050,RPL30P10,0,0,0,0,0,0,0,0
ENSG00000243051,RN7SL269P,8,9,18,6,6,3,10,5
ENSG00000243053,RPL31P58,0,0,0,0,0,0,0,0
ENSG00000243056,EIF4EBP3,34,40,21,36,42,14,32,42
ENSG00000243059,RN7SL400P,0,0,0,0,0,0,0,0
ENSG00000243062,FAM163A,0,0,0,0,1,0,0,0
ENSG00000243064,ABCC13,7,0,3,0,0,7,3,0
ENSG00000243066,RN7SL842P,0,0,0,0,0,1,0,0
ENSG00000243067,PSMB9,0,0,24,0,0,0,9,0
ENSG00000243069,ARHGEF26-AS1,313,382,281,322,267,454,391,177
ENSG00000243071,RPL21P98,0,0,0,0,1,0,1,0
ENSG00000243075,RN7SL519P,0,0,0,0,0,1,0,0
ENSG00000243083,LINC00870,1,0,0,0,4,0,7,0
ENSG00000243099,RPL17P27,0,0,0,0,0,0,0,0
ENSG00000243101,RPS3P7,8,24,7,6,6,18,27,27
ENSG00000243103,RN7SL452P,11,12,6,13,2,6,21,12
ENSG00000243115,RN7SL849P,2,4,0,3,0,0,0,0
ENSG00000243122,RPS15P8,0,0,0,0,0,0,0,0
ENSG00000243124,RN7SL643P,0,0,0,0,0,0,0,0
ENSG00000243125,RN7SL807P,0,0,0,0,0,0,0,0
ENSG00000243129,RPS26P46,0,0,0,0,0,0,0,0
ENSG00000243130,PSG11,1,0,2,1,0,1,3,0
ENSG00000243135,UGT1A3,0,0,0,0,0,2,0,0
ENSG00000243136,RN7SL22P,0,0,0,0,0,0,0,0
ENSG00000243137,PSG4,86,64,60,102,54,32,54,60
ENSG00000243147,MRPL33,484,514,593,380,483,413,328,436
ENSG00000243150,LOC100996447,4,38,5,2,0,6,3,0
ENSG00000243154,SYPL1P1,0,0,0,0,0,0,0,0
ENSG00000243156,MICAL3,5875,5041,3239,8351,4683,5012,5698,5009
ENSG00000243160,RPL7AP32,0,0,0,0,0,0,0,0
ENSG00000243164,RPL31P48,0,0,0,0,0,0,0,0
ENSG00000243171,RPL17P32,0,0,0,0,0,0,0,0
ENSG00000243173,RN7SL861P,4,11,0,0,0,6,9,0
ENSG00000243175,RPSAP36,81,101,75,81,108,108,130,76
ENSG00000243181,RPL21P80,0,1,0,0,1,0,0,1
ENSG00000243188,HNRNPA1P17,0,0,0,0,0,0,0,0
ENSG00000243195,TUBBP11,0,0,0,0,0,0,0,0
ENSG00000243197,TUSC7,0,0,4,0,4,0,2,0
ENSG00000243199,RPL6P10,1,0,2,1,5,2,0,0
ENSG00000243207,PPAN-P2RY11,6,0,0,0,0,15,0,0
ENSG00000243215,HLA-DMA,40,27,54,44,30,49,34,16
ENSG00000243224,LOC101929054,18,19,23,39,28,26,35,34
ENSG00000243227,RN7SL55P,0,0,0,0,0,0,0,0
ENSG00000243232,PCDHAC2,1,0,1,4,2,135,11,0
ENSG00000243234,RPL19P19,1,0,0,0,0,0,0,0
ENSG00000243236,GSTA9P,0,0,0,0,0,0,0,0
ENSG00000243244,STON1,937,1211,1333,597,1046,877,891,707
ENSG00000243250,RPS6P16,0,0,0,0,0,0,0,0
ENSG00000243254,RN7SL350P,0,0,0,0,0,2,0,0
ENSG00000243257,MTCO2P29,0,0,0,0,0,0,0,0
ENSG00000243260,RN7SL558P,22,32,8,15,10,13,28,1
ENSG00000243264,IGKV2D-29,0,0,0,0,0,0,0,0
ENSG00000243265,RPL23AP55,0,0,0,0,0,0,0,0
ENSG00000243267,RN7SL614P,11,5,3,4,2,6,9,20
ENSG00000243274,RN7SL571P,0,0,0,0,0,0,0,0
ENSG00000243279,PRAF2,522,303,492,470,448,361,330,698
ENSG00000243284,VSIG8,0,0,0,1,3,0,0,0
ENSG00000243297,RPL31P61,0,1,0,7,3,0,3,0
ENSG00000243303,RPL34P32,0,0,0,0,0,0,0,0
ENSG00000243313,RN7SL285P,0,0,0,0,0,0,0,0
ENSG00000243314,RPS12P7,16,21,6,12,4,18,10,0
ENSG00000243316,GUCY2GP,0,0,2,0,0,1,1,0
ENSG00000243317,STMP1,856,1036,740,647,687,766,895,550
ENSG00000243319,FGF14-IT1,0,0,1,0,0,1,0,0
ENSG00000243321,LINC01998,0,0,0,0,0,0,2,0
ENSG00000243323,PTPRVP,18,28,6,61,49,9,28,38
ENSG00000243333,RN7SL174P,0,0,0,0,0,0,0,0
ENSG00000243335,KCTD7,1027,1182,976,1011,1014,1307,1259,694
ENSG00000243338,RN7SL307P,0,0,0,0,0,0,0,0
ENSG00000243339,RN7SL738P,0,0,0,0,0,0,0,0
ENSG00000243346,RN7SL601P,0,0,0,0,0,0,0,0
ENSG00000243353,RPS29P19,3,9,0,2,2,3,5,0
ENSG00000243355,RPS27P28,0,0,0,0,0,0,0,0
ENSG00000243359,RN7SL815P,0,1,0,0,0,1,1,0
ENSG00000243364,EFNA4,213,184,281,175,185,167,110,202
ENSG00000243365,RN7SL278P,0,0,0,0,0,0,0,0
ENSG00000243366,RN7SL60P,0,0,0,0,0,0,0,0
ENSG00000243370,RN7SL775P,3,0,0,7,0,5,1,11
ENSG00000243373,RN7SL173P,7,7,5,6,1,9,12,0
ENSG00000243383,RN7SL89P,0,0,0,0,0,0,0,0
ENSG00000243396,RPL32P7,0,0,0,0,0,0,0,0
ENSG00000243398,RN7SL141P,46,38,14,39,43,37,76,50
ENSG00000243406,MRPS31P5,400,532,276,441,366,362,427,454
ENSG00000243414,TICAM2,494,630,332,246,469,213,500,346
ENSG00000243417,RPS3AP18,0,0,0,0,0,0,0,0
ENSG00000243420,RN7SL734P,0,0,0,1,0,1,0,0
ENSG00000243422,RPL23AP49,13,20,24,1,30,3,15,0
ENSG00000243424,RN7SL107P,0,0,0,0,0,0,0,0
ENSG00000243426,RN7SL454P,0,0,0,0,0,0,0,0
ENSG00000243429,OR7E29P,0,1,0,0,0,1,0,6
ENSG00000243431,RPL5P30,6,2,3,7,0,1,7,0
ENSG00000243437,RN7SL370P,0,0,0,0,0,0,0,0
ENSG00000243438,LARP1BP2,0,0,0,0,0,0,0,0
ENSG00000243439,RN7SL352P,0,0,0,0,0,0,0,0
ENSG00000243441,OR5V1,0,0,0,0,0,0,0,0
ENSG00000243445,RPS16P7,8,8,1,7,5,2,2,11
ENSG00000243446,RN7SL284P,0,7,0,5,6,2,5,0
ENSG00000243449,C4orf48,42,8,120,88,89,45,8,57
ENSG00000243455,RPS18P13,0,2,0,0,0,0,0,0
ENSG00000243468,INGX,51,57,31,62,47,33,44,30
ENSG00000243469,RPL7P51,0,0,0,0,0,0,0,0
ENSG00000243477,NAA80,401,305,262,643,271,283,324,614
ENSG00000243478,AOX2P,2,0,0,1,2,0,4,0
ENSG00000243479,MNX1-AS1,0,0,1,0,0,5,0,2
ENSG00000243480,AMY2A,3,0,0,0,2,0,6,0
ENSG00000243488,RN7SL337P,0,0,0,0,0,0,0,0
ENSG00000243489,KRTAP10-11,0,0,0,0,0,0,3,0
ENSG00000243492,HLA-L,163,170,88,208,138,156,216,143
ENSG00000243496,HLA-DOB,0,0,0,5,0,1,2,2
ENSG00000243499,RPS6P21,0,0,0,0,0,1,0,0
ENSG00000243503,RPL26P25,0,0,0,0,0,0,0,0
ENSG00000243504,RPS23P1,0,0,1,0,0,0,0,0
ENSG00000243505,RN7SL240P,0,0,0,0,0,0,0,0
ENSG00000243508,DNAJB6P7,51,81,22,64,43,53,84,32
ENSG00000243509,TNFRSF6B,25,0,69,0,0,0,0,0
ENSG00000243510,RN7SL111P,0,0,0,0,0,0,1,0
ENSG00000243516,RPL12P40,8,0,1,12,0,11,10,0
ENSG00000243519,IGLCOR22-2,0,0,0,0,0,0,0,0
ENSG00000243521,RPL5P33,0,0,1,0,0,0,0,0
ENSG00000243531,LOC100420863,1,0,0,0,0,0,0,0
ENSG00000243532,RN7SL19P,0,5,6,4,4,3,4,10
ENSG00000243537,RPL32P20,0,0,0,0,0,0,0,0
ENSG00000243539,RN7SL649P,0,0,0,0,0,0,0,0
ENSG00000243541,RN7SL104P,0,0,0,0,0,0,0,0
ENSG00000243543,WFDC6,0,0,0,0,0,0,0,0
ENSG00000243544,RN7SL172P,15,9,11,10,9,11,12,7
ENSG00000243546,RN7SL108P,0,0,0,0,0,0,0,0
ENSG00000243547,HNRNPKP4,1,0,1,1,1,0,2,0
ENSG00000243548,RN7SL101P,0,0,0,0,0,0,0,0
ENSG00000243549,RN7SL705P,0,0,0,0,0,0,0,0
ENSG00000243554,CCZ1P,24,12,12,25,13,14,9,10
ENSG00000243560,RN7SL364P,2,1,0,0,0,4,2,0
ENSG00000243562,RN7SL838P,0,1,0,7,0,0,0,0
ENSG00000243566,UPK3B,13,10,2,7,22,20,17,5
ENSG00000243572,LINC02017,0,0,0,0,0,0,0,0
ENSG00000243581,RPS29P25,0,0,0,0,0,0,0,0
ENSG00000243591,RN7SL282P,0,0,0,0,0,4,0,0
ENSG00000243592,RPL17P22,11,21,10,1,14,16,33,0
ENSG00000243593,LINC02049,1,0,0,0,0,0,0,0
ENSG00000243596,LOC100419967,0,0,0,0,0,0,0,0
ENSG00000243601,RPL12P24,0,2,0,0,0,0,0,0
ENSG00000243607,RPL35AP26,0,0,0,1,6,0,1,7
ENSG00000243629,LINC00880,2,0,0,12,0,1,3,0
ENSG00000243633,RN7SL542P,0,0,0,0,0,0,0,0
ENSG00000243641,OR13C7,0,0,0,0,0,0,0,0
ENSG00000243642,RN7SL526P,1,0,0,0,0,1,1,0
ENSG00000243646,IL10RB,2066,2211,2357,1767,2181,1867,1771,2693
ENSG00000243648,RPS10P11,1,0,1,3,0,0,2,0
ENSG00000243649,CFB,13,35,13,81,51,8,24,126
ENSG00000243650,RN7SL834P,89,34,23,121,27,19,43,79
ENSG00000243658,MTND5P16,0,0,0,0,0,2,0,0
ENSG00000243660,ZNF487,209,209,177,171,145,183,126,151
ENSG00000243661,WBP1LP1,0,0,0,0,0,0,0,0
ENSG00000243663,RPS4XP14,0,0,0,1,2,0,0,0
ENSG00000243667,WDR92,551,674,555,373,601,584,571,383
ENSG00000243669,RPL34P23,0,0,0,0,0,0,0,0
ENSG00000243671,RN7SL761P,0,1,0,0,0,0,0,0
ENSG00000243672,RPS3AP40,0,0,0,0,0,0,1,0
ENSG00000243678,NME2,6807,6101,7241,5871,5941,6105,4200,7560
ENSG00000243687,RPL35AP10,0,0,0,0,0,0,0,0
ENSG00000243694,LINC02027,1,0,2,0,0,0,0,0
ENSG00000243697,RPL7AP63,0,0,0,0,0,0,0,0
ENSG00000243700,RN7SL598P,0,0,0,0,0,1,0,0
ENSG00000243701,DUBR,252,282,172,223,172,217,133,126
ENSG00000243702,RN7SL638P,3,3,4,0,1,0,1,0
ENSG00000243704,RN7SL105P,2,0,0,3,1,0,3,0
ENSG00000243708,PLA2G4B,217,222,61,311,156,230,186,452
ENSG00000243709,LEFTY1,4,2,1,3,0,3,2,0
ENSG00000243710,CFAP57,214,162,93,66,137,65,72,104
ENSG00000243711,RPL21P116,0,1,0,0,0,0,5,2
ENSG00000243715,CACNA2D3-AS1,0,0,0,0,0,0,0,0
ENSG00000243716,NPIPB5,6336,7637,1975,8809,4504,5893,8302,4279
ENSG00000243720,RPL21P127,0,1,4,0,0,0,0,0
ENSG00000243723,RN7SL393P,0,6,3,0,0,0,1,0
ENSG00000243725,TTC4,1149,1440,957,1422,1080,1191,1100,1764
ENSG00000243729,OR5V1,0,0,0,0,0,0,0,0
ENSG00000243738,RN7SL181P,4,6,10,9,4,7,8,20
ENSG00000243742,RPLP0P2,147,64,10,444,18,15,24,640
ENSG00000243746,EEF1A1P10,29,24,15,29,26,9,21,4
ENSG00000243749,TMEM35B,639,795,839,472,719,607,549,698
ENSG00000243753,HLA-L,29,29,49,37,40,73,31,51
ENSG00000243758,RPL35AP15,0,0,0,0,0,1,0,0
ENSG00000243759,ST13P15,0,1,0,2,1,1,4,1
ENSG00000243761,RPL32P4,0,0,0,0,0,0,0,0
ENSG00000243770,RN7SL65P,4,5,11,1,5,1,9,3
ENSG00000243771,RPL21P130,0,0,0,0,0,0,0,0
ENSG00000243775,OSTCP1,6,0,1,0,0,1,2,0
ENSG00000243777,RPS6P17,0,0,0,0,0,1,0,0
ENSG00000243779,RPL36AP49,0,0,0,0,0,0,0,0
ENSG00000243780,RPL21P114,0,0,0,0,0,0,0,0
ENSG00000243789,JMJD7,429,464,203,507,285,328,403,319
ENSG00000243794,SNRPCP10,1,0,0,0,0,0,1,0
ENSG00000243795,LINC02044,0,0,0,0,0,2,1,0
